Id,Source,Translation,Comment,Modified
JWK-FM-NewGame-Factions,"- <b>player faction</b>: the resistance faction. Irregular forces that will use a mix of their own and allied faction equipment.<br/>- <b>enemy faction</b>: the occupier faction. Regular and organized army, controlling all significant points on the map, with no shortage of assets.<br/>- <b>allied faction</b>: external power that supplies the resistance with political and military aid. Not directly present in the world, but the resistance may have access to some of its weapons and vehicles.<br/>- <b>civilian faction</b>: the local population, present in towns and non-military facilities. Depending on world events, specific characters may become supporters of the resistance or occupier forces and become involved.<br/><br/>Due to many additional features, <b>Freedom Fighters</b> is not automatically compatible with modded factions. In the base version, you can play as <b>FIA</b>, and choose between <b>USA</b> and <b>USSR</b> in allied and occupier faction roles. Support for outstanding community created factions will be added in future.","- <b> 플레이어 진영 </b> : 저항 세력. 그들 자신과 연합군 진영 장비의 혼합을 사용할 불규칙한 세력. 자산이 부족하지 않고지도의 모든 중요한 포인트를 통제하는 규칙적이고 조직 된 군대. <br/>- <b> 연합 진영 </b> : 저항을 정치적, 군사 원조와 공급하는 외부 권력. 세계에는 직접적으로 존재하지는 않지만 저항은 일부 무기와 차량에 접근 할 수 있습니다. <br/>- <b> 민간 세력 </b> : 지역 인구, 도시와 비 군사 시설에 존재합니다. 세계 행사에 따라 특정 인물은 저항 또는 거주자 세력의 지지자가되어 관여 될 수 있습니다. <br/> <br/> 많은 추가 기능으로 인해 <b> Freedom Fighters </b>는 모드 파벌과 자동으로 호환되지 않습니다. 기본 버전에서는 <b> fia </b>로 플레이하고 연합국 및 점유자 파벌 역할에서 <b> USA </b>와 <b> ussr </b> 중에서 선택할 수 있습니다. 뛰어난 커뮤니티에 대한 지원은 향후에 추가 될 것입니다.",,17 May 2025 11:26:05 +0200
JWK-FM-NewGame-Intro,"Whether you launch via single player scenario, host a local server or set up a dedicated server, new <b>Freedom Fighters</b> game is started using an ingame UI. All three playing methods are supported. Moreover, you can freely switch between single player and a locally hosted server - your campaign progress will carry over seamlessly.",싱글 플레이어 시나리오를 통해 출시 되든 로컬 서버를 호스팅하거나 전용 서버를 설정하든 New <b> Freedom Fighters </b> 게임은 Ingame UI를 사용하여 시작됩니다. 세 가지 연주 방법이 모두 지원됩니다. 또한 싱글 플레이어와 로컬 호스팅 서버를 자유롭게 전환 할 수 있습니다. 캠페인 진행 상황은 원활하게 수행됩니다.,,17 May 2025 11:33:05 +0200
JWK-FM-NewGame-OtherSettings,You can also change the displayed format of the ingame currency to your liking. This is purely a cosmetic feature and has no impact on the actual gameplay mechanics.,표시된 Ingame 통화 형식을 원하는대로 변경할 수도 있습니다. 이것은 순전히 미용적인 기능이며 실제 게임 플레이 메커니즘에 영향을 미치지 않습니다.,,17 May 2025 11:47:06 +0200
JWK-FM-NewGame-PreGame,"If there is no saved data present, all joining players will see a <b>pre game</b> screen. If you are playing on a dedicated server, you need to log in as an admin to configure the game and launch it. This is automatic for single players and local hosts.<br/><br/>During pre game you can select faction configuration and multiple difficulty options. <b>Setup and difficulty settings cannot be changed later.</b> Ability to change difficulty settings during a campaign will be added in future.",저장된 데이터가 없으면 모든 합류 플레이어에게는 <b> Pre Game </b> 화면이 표시됩니다. 전용 서버에서 플레이하는 경우 관리자로 로그인하여 게임을 구성하고 시작해야합니다. 이것은 단일 플레이어 및 로컬 호스트의 경우 자동입니다. <br/> <br/> 프리 게임 중에는 진영 구성 및 여러 난이도 옵션을 선택할 수 있습니다. <b> 설정 및 난이도 설정은 나중에 변경 될 수 없습니다. </b> 캠페인 중에 난이도 설정을 변경하는 능력은 향후에 추가됩니다.,,17 May 2025 11:44:22 +0200
JWK-FM-OB-CommandPosts-Intro,"Command post enables you to have an <b>resistance officer</b> on site, allowing you to hand in dogtags, take posters or missions in your operating base, without the need to travel to a hideout.",Command Post를 사용하면 현장에 <b> 저항 담당자 </b>를 가질 수 있으므로 은신처로 이동할 필요없이 Dogtags에 손을 대고 운영 기지에서 포스터 또는 임무를 수행 할 수 있습니다.,,20 Jul 2025 13:35:07 +0200
JWK-FM-OB-Overview-FOBs,"FOBs can be established by resistance members using entrenchment tool, via placement menu. They need to be placed in sufficient distance from enemy controlled facilities, towns and other points of interest. You can use <b>FOB Placement</b> map tool to plan the location in advance.<br/><br/>FOBs are field bases and as such, offer less capabilities than <b>military bases</b>, and their armory and equipment assortment is limited to resistance assets. However, they can be established very early, before resistance is strong enough to overtake a military base, and/or may be placed in very advantageous locations.","FOB는 배치 메뉴를 통해 Entrenchment 도구를 사용하여 저항 멤버에 의해 설정할 수 있습니다. 그들은 적의 통제 시설, 도시 및 기타 관심 지점으로부터 충분한 거리에 배치해야합니다. <b> FOB 배치 </b> 맵 도구를 사용하여 위치를 미리 계획 할 수 있습니다. <br/> <br/> FOB는 현장 기지이며 <B> 군사 기지보다 덜 기능을 제공하며, 무기고 및 장비 구색은 저항 자산으로 제한됩니다. 그러나 저항이 군사 기지를 추월하기에 충분히 강해지기 전에 매우 일찍 설립 될 수 있으며,/또는 매우 유리한 위치에 배치 될 수 있습니다.",,07 Apr 2025 18:43:29 +0200
JWK-FM-OB-Overview-Intro,"Operating bases are locations in which resistance members can construct buildings and fortifications, store resources, operate garages, repair and refuel vehicles, and more. If enough resources are stored, an operating base may be used as a <b>respawn location</b>.<br/><br/>There are two types of operating bases, as described below.","운영 기지는 저항 회원이 건물과 요새를 건설하고, 자원을 보관하고, 차고를 운영하고, 수리 및 급유 차량 등을 건설 할 수있는 위치입니다. 충분한 리소스가 저장되면, 작동베이스는 <b> respawn 위치 </b>로 사용될 수 있습니다. <br/> <br/> 아래에 설명 된대로 두 가지 유형의 작동베이스가 있습니다.",,03 Aug 2025 17:21:43 +0200
JWK-FM-OB-Overview-MilitaryBases,"<b>Military bases</b> are existing locations in the world, controlled by the enemy. After they are taken over, they can be used as <b>operating bases</b>.<br/><br/>They are somewhat complimentary to <b>FOBs</b>, as they offer more possibilities at the cost of their fixed placement. Fighters will find here regular army equipment of the <b>allied forces</b> and more construction options.","<b> 군사 기지 </b>는 적에 의해 통제되는 세계의 기존 지역입니다. 그들이 인수 한 후에, 그들은 <b> 작동베이스 </b>. <br/> <br/>로 사용될 수 있습니다. 고정 배치 비용으로 더 많은 가능성을 제공하기 때문에 <b> fobs </b>에 대해 다소 무료입니다. 전투기는 여기에서 <b> 연합군의 정기 군대 장비와 더 많은 건설 옵션을 찾을 것입니다.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Ownership-Intro,"Various items in the world can be <b>owned</b> by <b>freedom fighters</b> - such as containers placed in operating bases and vehicles found in the world. The <b>owner</b> can lock the item, restricting other players' access. Both lock state and ownership is persisted. This is useful if you want to keep your personal belongings secure, or make sure no reckless driver hijacks your valuable vehicle at resistance base.",전 세계의 다양한 품목은 <b> </b> </b> <b> Freedom Fighters </b> - 예를 들어 세계에서 발견되는 기지 및 차량에 배치 된 컨테이너와 같이 소유 할 수 있습니다. <b> 소유자 </b>는 항목을 잠그고 다른 플레이어의 액세스를 제한 할 수 있습니다. 잠금 상태와 소유권은 모두 지속됩니다. 이것은 개인 소지품을 안전하게 유지하려고하거나 무모한 드라이버가 저항베이스에서 귀중한 차량을 납치하지 않도록하는 경우 유용합니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-Ownership-Management,"To acquire ownership over an item, it must have no prior owner. In that case, you will see an <b>Claim ownership</b> action on the item. Just use it to claim the item as your own. If you are placing objects and the object can be owned, you will automatically claim ownership over it.<br/><br/>Sometimes you may also want to pass the ownership to another player, for example if you are building containers for your squad. In that case you can use <b>Abandon ownership</b> action to release the item. Afterwards, it can be claimed by any other player. Abandoning the item will also automatically unlock it.","품목에 대한 소유권을 얻으려면 사전 소유자가 없어야합니다. 이 경우 항목에 대한 <b> 청구 소유권 </b> 조치가 표시됩니다. 항목을 자신의 것으로 주장하는 데 사용하십시오. 객체를 배치하고 객체를 소유 할 수 있다면 자동으로 소유권을 청구 할 수 있습니다. <br/> <br/> 때때로 다른 플레이어에게 소유권을 전달할 수도 있습니다. 이 경우 <b> 버려진 소유권 </b> 조치를 사용하여 항목을 해제 할 수 있습니다. 그 후, 다른 플레이어는 주장 할 수 있습니다. 품목을 포기하면 자동으로 잠금 해제됩니다.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Phones-Intro,"Phones can be used to make calls to known contacts using the phonebook, or by dialling a number manually. Once phone is interacted with, a radial menu will appear enabling to choose the preferred method.",전화 번호를 사용하여 전화 번호부를 사용하여 알려진 연락처로 전화하거나 수동으로 전화를 걸어 전화를 사용하는 데 사용될 수 있습니다. 전화가 상호 작용하면 방사형 메뉴가 나타나서 선호하는 메소드를 선택할 수 있습니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-Ports-Intro,"Ports can be used to import <b>supplies</b> from abroad, an essential resource representing various commodities essential both for everyday life and development of your facilities. Supplies can be bought for money after interacting with the storage area sign. Each port has a limited storage of supplies, but after a few days the stock should be replenished. Port storages are independent from each other and are refilled independently.<br/><br/>Once supplies are purchased, they will be placed in the pickup area. Don't worry if you can't haul all goods in one go - those supplies are secure and will be waiting for pickup after you return.",항구는 일상 생활과 시설 개발에 필수적인 다양한 상품을 나타내는 필수 자원 인 해외에서 <b> 공급을 수입하는 데 사용될 수 있습니다. 스토리지 영역 부호와 상호 작용 한 후 공급품을 돈으로 구입할 수 있습니다. 각 항구에는 공급품이 제한되어 있지만 며칠 후에 주식을 보충해야합니다. 포트 스토리지는 서로 독립적이며 독립적으로 리필됩니다. <br/> <br/> 공급품이 구매되면 픽업 지역에 배치됩니다. 한 번에 모든 상품을 운반 할 수 없어도 걱정하지 마십시오. 해당 소모품은 안전하며 돌아온 후 픽업을 기다릴 것입니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-Posters-Acquiring,Posters can be obtained from resistance officers using relevant dialogue option.,관련 대화 옵션을 사용하여 저항 담당자로부터 포스터를 얻을 수 있습니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-Posters-GameProgress,"Postering all spots is not required to finish the campaign, but is required to reach 100% completion.",캠페인을 완료하는 데 모든 지점을 포스터하는 것이 필요하지는 않지만 100% 완료에 도달해야합니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-Posters-Intro,"Placing up posters is a very effective early method to raise awareness about your revolution and gain support. It's more time effective than personal agitation, as you can reach many people with a single poster.<br/><br/>There is a trade off however, as the amount of posters - and thus the support you can generate this way - is limited. As the posters are meant to be visible - they are also visible to enemy forces too, and will raise the local threat level.",포스터를 배치하는 것은 혁명에 대한 인식을 높이고 지원을 얻는 매우 효과적인 초기 방법입니다. 단일 포스터를 가진 많은 사람들에게 다가 갈 수 있기 때문에 개인 동요보다 더 효과적인 시간입니다. <br/> <br/> 그러나 포스터의 양과 따라서 이러한 방식으로 생성 할 수있는 지원은 제한적이므로 트레이드 오프가 있습니다. 포스터는 눈에 띄게되어야합니다. 또한 적군에게도 볼 수 있으며 지역 위협 수준을 높일 것입니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-Posters-Placement,"To place a poster, you need to equip it in your left hand (just like any other item). You will see a ghost of the poster in front of you. The ghost color will change to gray if the placement is valid, and yellow if it cannot be placed.<br/><br/>Posters can be only attached to specific objects (usually boards, signs, cabinets, advertising columns and similar), which are marked on your map with a posterable icon. Once an item has been postered, the icon is removed.<br/><br/>Distributing propaganda is a crime, and doing it within enemy sight will make you <b>wanted</b>.","포스터를 배치하려면 왼손에 장비해야합니다 (다른 항목과 마찬가지로). 당신은 당신 앞에 포스터의 유령을 볼 것입니다. 배치가 유효 한 경우 고스트 색상이 회색으로 바뀌고 배치 할 수없는 경우 노란색으로 변경됩니다. <br/> <br/> 포스터는 특정 물체 (일반적으로 보드, 표지판, 캐비닛, 광고 열 및 이와 유사한)에만 첨부 될 수 있으며, 이는 포스터 아이콘으로지도에 표시됩니다. 항목이 부착되면 아이콘이 제거됩니다. <br/> <br/> 선전 배포는 범죄이며, 적의 시야 내에서 그것을하는 것은 당신을 원한다는 </b>를 만들게됩니다.",,03 Aug 2025 17:21:43 +0200
